"Zeit","Ort"
1.1223,1.3216
1.0111,1.2201
0.96507,0.98717
1.0884,1.1898
1.1669,0.84848
0.9156,1.0047
1.0053,0.90049
0.9475,1.1002
0.81573,0.77207
0.96361,1.1644
0.99694,0.76365
0.96287,1.0272
0.90305,1.1758
1.0199,1.199
0.88518,0.80231
1.0989,1.1451
1.0731,1.2924
0.92577,0.89369
1.026,0.9767
0.9917,1.1289
0.92679,0.87867
1.0586,0.92212
1.2232,1.2432
0.99984,0.7863
1.0648,0.88356
0.98635,1.1778
1.0787,1.2788
0.93595,1.0252
1.1238,0.69266
1.1785,0.80603
1.075,1.1744
1.0564,1.0208
1.1024,1.0458
1.1495,0.78528
0.93657,0.96403
1.149,0.77465
0.9926,0.87121
1.1633,0.84296
0.89149,1.2615
0.90787,1.2006
1.0277,1.1128
0.96088,1.1812
0.90949,0.97543
0.99968,1.1853
1.0158,1.2778
1.0794,1.3788
1.1445,0.92441
0.99035,0.94604
0.93251,1.4633
0.85593,1.1924
1.0426,1.5681
1.0556,0.7887
1.1098,0.90316
1.0272,1.0168
0.9643,1.1425
0.95411,1.4273
1.0147,1.2413
1.0117,0.98916
1.1351,0.9068
0.9913,1.1051
0.98518,1.0574
1.139,0.9499
1.0384,1.0234
0.93958,0.92034
0.95769,1.1598
0.95818,1.0843
1.011,1.2883
1.155,0.96752
1.0605,0.88464
1.1016,0.71993
1.0368,0.56165
0.99259,1.0588
0.93298,0.67284
0.99181,1.0085
1.0806,1.2116
0.9857,0.79867
1.0733,0.93532
0.79985,1.1165
0.98052,0.88144
0.82851,1.0815
1.0178,0.98731
0.97689,0.95148
0.81848,1.0961
1.0039,1.048
0.96034,0.87945
0.9658,1.2671
1.0342,0.95562
0.97672,0.8041
1.1279,0.86058
0.99258,1.1503
0.99113,0.74121
1.0864,1.0356
1.0372,0.78184
1.0838,0.892
0.9824,1.0513
0.91491,0.83694
0.94464,0.92033
0.96795,0.8134
0.97751,1.0509
1.0035,1.2892
1.0902,1.1789
1.0077,0.49345
1.1272,1.083
1.0206,0.99384
1.0692,1.0882
1.0754,1.052
1.041,0.59262
1.0731,0.93695
0.97338,1.0908
0.97191,0.96549
1.0169,1.0996
0.82304,0.80778
0.98432,1.2002
0.99116,1.0238
0.92695,0.74005
1.0742,1.3908
1.0875,0.9356
0.74329,1.2817
0.99549,0.72111
0.9184,1.182
0.81187,0.77257
0.92802,1.2247
0.93714,1.2287
0.93709,0.90324
1.1698,0.90937
0.87333,0.64334
0.87644,0.88989
1.0787,0.8139
0.97586,1.0413
1.1535,1.0977
1.0138,0.94118
1.0429,1.1849
1.0326,0.98767
1.0293,1.2862
1.139,1.0568
1.036,1.2992
1.0563,1.2982
1.0769,0.86105
0.97657,1.1002
0.85284,0.77541
0.88453,0.92238
1.1634,1.0452
0.89059,1.037
0.88137,0.85061
0.93776,1.0666
0.92594,0.93533
1.041,1.1477
0.94772,1.1138
0.9231,0.94405
0.9605,0.93998
0.92805,1.2188
1.0301,1.3829
1.0033,0.73815
1.0976,0.87
0.93363,1.3785
1.0369,1.102
0.99059,0.96582
1.1427,0.97838
0.86017,0.87845
1.0557,0.81466
0.94339,0.96394
1.0267,1.0138
0.88829,1.1582
1.0139,0.66941
0.94057,1.2627
0.92418,0.96944
1.0291,0.99856
1.0417,0.81796
0.8463,1.1395
0.82201,0.90927
1.0547,1.2644
1.0805,0.96756
0.98232,0.76579
1.018,1.257
0.94205,1.1836
0.87621,0.8689
1.0093,1.0168
1.0093,1.0703
0.75392,0.81437
0.97012,1.0337
1.0781,0.98684
0.93133,0.9105
1.0519,1.2157
1.128,1.0781
1.0411,1.1141
1.1282,0.96678
1.0493,0.82469
0.84751,0.87224
0.81054,0.98038
1.2666,1.3305
0.82407,1.2464
1.1644,1.4335
1.0494,1.0747
1.1037,0.80611
0.9103,1.0954
0.97359,0.93924
0.85396,0.69235
0.83003,1.2986
0.91162,1.0906
1.0184,0.76935
0.94576,1.1331
1.043,0.94841
0.98393,1.0874
1.0017,0.99002
0.98673,0.87732
0.94841,0.70417
1.1345,0.98884
1.2658,0.89834
1.0562,1.1632
1.1191,0.97293
1.1784,1.0672
1.0838,0.98043
0.95547,0.95508
1.0704,0.97914
0.95796,1.5064
0.98645,1.2208
0.97991,1.236
0.97573,0.88262
0.99733,0.81232
1.0174,0.92071
0.91982,1.1164
1.0327,1.0453
0.91831,0.76065
0.99565,1.098
0.95096,0.69817
0.96632,1.1493
1.0257,0.81066
1.0488,1.2437
1.0589,0.93058
1.0259,1.0091
1.1314,0.66093
0.87966,0.90776
0.92787,1.009
0.93979,1.0442
0.9588,0.99974
1.1205,1.2225
0.93648,1.057
1.0096,1.0198
0.95896,1.0487
1.0129,1.1725
1.0141,0.7885
0.95099,0.96502
0.94068,0.83061
0.96468,1.0869
1.0376,1.2468
0.94788,1.3531
1.0276,0.82978
1.0017,0.74304
0.82567,1.0297
0.9443,0.67778
0.93798,0.93744
0.98641,0.7904
1.1826,1.4541
0.93037,0.71319
1.1236,1.3347
0.94353,1.1092
1.0376,1.1347
0.98846,0.83389
0.99643,1.1842
0.94754,0.92722
0.92532,0.97127
0.88779,1.2658
1.1682,1.3472
0.82286,1.0522
0.89391,0.72998
0.9327,1.2392
1.1978,1.0182
1.0303,1.1192
1.1047,1.0753
1.005,1.344
1.0037,1.0644
1.142,1.0339
1.0249,1.2263
1.0343,0.73158
0.84489,0.98685
0.99327,1.4057
1.0675,1.3359
1.0659,0.79303
0.99699,1.1398
1.2766,0.94279
0.9715,1.0887
1.0602,0.91377
1.0389,0.71033
0.98104,0.80985
0.81993,1.1665
0.9843,0.89788
0.94946,0.8349
1.0198,1.0637
1.0789,0.85758
0.97078,1.0815
1.0349,0.955
0.9266,0.74923
1.0276,1.1336
0.95839,1.2052
0.99452,1.129
0.89243,0.65827
0.94592,0.87999
0.94441,0.82825
1.0822,1.0918
1.042,0.91956
1.14,0.6977
1.0524,1.0291
0.97143,1.1925
0.89216,1.4561
0.89795,1.1137
0.8807,0.94525
0.87033,1.1615
0.89269,0.8224
1.1182,1.1941
0.96743,0.73208
0.99267,1.0543
0.94871,0.73347
1.0067,1.1191
0.91728,0.75557
1.146,0.50097
1.1444,1.0268
1.2553,1.1304
0.92999,0.66969
0.88553,0.98249
1.0441,1.358
1.0023,1.1346
1.0344,1.0349
0.80143,1.1828
0.73588,0.80978
0.97725,0.84028
0.78232,1.1022
0.93886,0.7972
0.97339,0.6618
1.0242,0.89008
1.1628,1.1507
0.93179,0.49544
0.94952,1.3702
1.0983,1.0574
1.0068,0.72143
0.71908,0.95323
1.1124,1.0832
0.90457,1.0241
1.1325,1.2956
1.0304,0.91353
0.86546,1.0067
1.035,1.0171
0.74558,1.2977
1.1166,0.93817
0.87128,1.1385
0.94311,1.3372
0.98382,0.85837
0.89546,1.1512
0.85607,0.84861
1.0632,1.105
1.0864,1.1265
0.93844,1.0828
0.96138,0.93354
1.068,0.78287
0.98345,1.2298
1.0458,0.71874
0.86675,1.3696
1.073,1.0209
1.0479,1.3002
1.0803,0.83704
0.93344,0.96815
0.92437,0.83643
0.97394,1.2226
1.1421,1.3815
1.007,1.0585
1.0459,0.97458
1.0532,1.21
1.0281,1.1685
0.98711,1.0644
1.0434,1.0408
1.0699,1.0946
1.1571,0.57674
0.98088,0.8021
0.90562,1.1394
1.0268,0.83667
0.76716,1.024
0.95445,0.76473
1.0696,0.69684
0.81432,1.0027
1.0425,1.0046
1.0578,0.75365
1.1012,0.68304
0.93401,0.71736
0.98148,0.69133
0.9079,1.0713
0.96062,0.95296
1.0392,0.73058
0.9802,1.2026
0.9381,0.7761
0.95409,0.97984
0.99077,0.74499
1.2148,1.0917
0.96874,0.77465
1.1163,1.3378
1.0093,1.0012
1.3127,0.8884
1.0225,0.90496
1.0962,0.96476
0.98954,0.92484
1.2592,1.1188
0.90429,1.0907
0.84325,0.92075
0.89701,0.88889
0.9637,0.89158
0.9939,0.9563
0.99909,1.2237
0.98646,1.1139
1.1228,1.0373
1.017,1.1522
0.81886,0.89262
0.76794,1.0844
1.0086,1.0253
0.96605,1.2537
0.87265,0.913
1.0349,0.68983
1.2003,0.9126
1.1217,0.89133
0.93684,1.1226
0.91836,0.92643
1.0196,1.1492
1.0822,1.0772
0.9276,1.2169
1.0242,1.0843
0.97412,1.1991
0.7949,1.049
0.98624,0.62268
0.96389,1.1034
1.0463,1.1104
1.029,1.0408
1.1078,1.3974
1.183,1.2931
1.1016,0.96335
0.94751,1.1911
0.9739,0.82867
1.0063,1.2984
0.97776,0.74036
0.86679,1.059
1.1085,1.0712
1.0516,1.0775
0.76095,0.89407
1.0799,0.66581
0.93048,1.0152
0.85572,1.1874
0.8946,0.83301
0.98892,0.89722
1.0379,1.2309
0.74592,0.66987
1.1759,1.3352
0.83695,1.4119
0.99686,0.94029
0.90339,1.0339
0.97739,0.88953
0.88004,1.0568
1.0614,0.34348
1.0325,0.6631
0.97009,0.87472
0.99177,1.0893
1.093,0.75303
1.1057,1.099
0.881,0.93926
1.0701,0.79935
0.94222,0.70561
0.9156,0.99247
0.99436,1.0565
1.0703,1.2612
0.93446,0.77078
0.94912,1.1634
1.0829,0.96023
0.97832,0.83587
1.2426,0.55724
0.99591,1.2827
0.99919,0.94076
1.0538,0.79057
1.0503,0.9409
1.0775,1.3929
1.0339,0.95013
0.94465,1.1044
1.0765,0.94421
1.0798,0.75262
1.021,0.47509
1.0263,0.79091
1.0061,0.72962
0.95062,0.89013
0.79007,0.98756
1.0442,1.0128
1.0738,1.1007
1.017,1.0695
1.0383,1.0958
0.95036,0.88411
1.0283,0.70031
0.99544,1.2033
1.0112,1.0834
1.0881,0.79225
1.0513,1.1945
1.035,0.87653
1.1503,1.0764
1.1792,0.97822
1.1423,0.88402
0.88745,1.387
0.88824,0.90468
1.072,0.68404
1.0001,0.64293
1.0337,0.44999
1.0273,0.99413
1.1198,0.58401
0.78728,1.0779
0.76807,0.60909
0.86702,0.82735
1.0043,0.97692
0.90585,0.78019
1.0456,0.9209
0.9312,0.97214
0.91585,1.1394
1.0942,0.89839
0.93567,0.72237
1.0091,0.94813
1.09,0.74098
0.99173,1.0243
0.89549,1.4477
1.012,1.107
0.91376,1.3493
1.1409,1.1079
1.1163,1.013
0.95746,1.0294
1.1037,1.1452
0.81038,0.77215
0.91451,1.0135
1.0708,0.80272
0.76477,1.3145
1.0781,0.71273
1.0355,1.2254
1.0498,1.3142
1.0982,0.95138
0.98983,0.81471
1.1051,0.58437
0.96347,1.1042
0.922,1.1328
0.75704,1.1004
0.83517,1.0408
1.1226,0.79887
1.0953,1.2942
0.83705,0.79849
1.1953,0.80797
1.0597,0.94657
1.1331,1.3123
0.88842,0.61264
0.80174,1.125
1.026,0.98121
1.016,0.43997
1.1409,0.59923
0.9927,1.0198
0.97911,0.66653
0.85208,1.0599
0.99186,0.80012
0.90961,0.89917
0.7474,1.37
0.99288,0.92172
0.98974,0.91493
0.93206,1.2335
1.0357,0.73068
0.91577,1.283
1.0556,1.235
1.0281,0.84793
1.0734,0.85689
0.95809,0.96252
1.0688,1.0993
0.85052,0.97998
0.99566,0.96293
1.0208,1.0789
0.74364,0.59383
0.93954,1.0769
0.94714,1.2402
0.84389,0.56481
0.99484,0.96529
1.1985,1.0919
0.97239,1.319
0.99749,0.92857
1.0008,1.0477
1.1557,1.2212
1.1381,1.1625
1.1398,0.74188
0.96775,1.0047
1.0565,1.2704
0.99791,1.0198
1.0845,0.93624
0.99265,1.2548
0.98235,1.2131
1.1496,0.93076
0.91071,0.91539
0.98791,1.11
1.0982,1.1597
0.98703,0.67904
0.90216,1.1942
0.88009,0.92607
1.073,1.2118
1.0174,0.94046
0.9333,1.2604
0.99477,1.1053
0.85214,0.93244
1.1371,1.4251
0.94174,1.1521
1.029,0.74628
0.8939,0.59152
1.1243,0.97351
0.86377,1.0272
0.94535,0.93594
1.1233,1.0517
1.0701,1.1295
1.011,0.9341
1.002,1.1276
1.007,0.84461
1.1667,0.98778
1.0992,0.96243
0.96512,1.3376
1.0145,1.0386
1.0915,1.0234
0.91854,1.0966
1.171,0.93911
1.0019,1.074
0.87881,1.3671
0.90675,1.0635
1.0926,0.82513
1.0475,0.8885
0.81111,1.2096
1.098,0.98393
1.0534,0.79308
0.91839,1.2523
0.97725,1.2934
1.0245,0.84417
0.8192,1.0291
0.92804,0.98292
1.0484,0.74459
0.85771,1.039
0.86685,1.0057
1.0613,0.9164
0.93984,0.78713
1.0245,0.89785
1.0509,1.1107
1.0418,0.92613
0.94424,0.77304
0.9144,0.91774
0.85116,0.61982
0.94235,0.70019
0.95768,0.7582
1.0203,1.2537
0.92612,1.0815
0.94126,0.85393
1.1056,1.2494
1.0594,0.80178
1.0073,0.8514
1.1218,1.089
0.97631,1.0746
0.99827,0.78999
0.81947,0.79574
0.81816,1.0279
1.0685,0.96912
0.84823,0.89993
0.97136,0.88669
0.96468,0.81099
1.1199,1.0095
0.92681,1.1023
1.1085,0.91539
0.93408,0.86022
0.83532,0.8595
1.0027,1.1021
1.0406,1.1146
1.0576,1.0707
0.98197,0.99942
0.97886,1.0638
0.97442,0.94934
0.90131,0.86965
0.9992,0.87768
1.1689,0.87385
0.91649,0.97487
1.025,0.8055
1.0373,1.0527
0.83434,0.90412
1.0102,0.93283
0.95733,1.118
1.0689,0.71669
0.98481,1.1431
1.0022,1.2937
1.04,1.1523
0.96391,0.82269
0.97341,0.95868
0.98058,1.1718
1.0365,1.1179
1.0552,0.81944
1.2132,0.86376
1.1376,0.81859
0.96958,1.2493
0.93299,1.0858
1.0225,0.9568
1.0557,1.2361
1.1536,1.1471
0.9636,1.2214
1.0082,1.24
1.0812,0.95061
0.9439,0.87928
0.85862,0.98309
0.9754,1.1732
1.2283,0.99038
0.8816,1.0313
0.97252,1.1665
1.0019,0.90589
1.104,0.69321
1.0832,1.1137
1.0891,1.2763
1.0689,0.66433
0.83731,1.0816
1.1103,0.87045
1.2141,0.95017
0.91116,1.0069
1.0669,0.93932
1.1231,1.1821
0.97307,1.0387
1.0131,1.0699
0.96482,1.0489
1.141,0.7575
1.0082,1.3997
0.90378,0.90364
1.0501,1.2549
1.0464,1.1112
0.82299,1.3662
0.89473,0.65665
0.80052,0.86794
0.83085,0.84374
0.90133,0.82143
0.99041,1.0615
1.0306,1.1681
0.95205,0.86468
1.214,0.96399
0.87103,0.87521
1.0068,1.1899
1.0346,0.7112
1.0719,1.096
1.1047,0.99687
1.0056,0.92122
1.1724,1.051
1.0976,1.106
1.2237,1.2844
1.1261,1.151
0.75588,0.77395
0.92885,0.65375
1.0885,1.0729
0.78482,1.294
0.91561,0.81658
0.90434,0.41194
1.1183,1.2003
0.88073,0.84562
1.0682,0.91327
0.86899,0.85211
1.285,1.3756
0.95942,0.62986
0.96648,1.2983
1.0995,0.91058
0.94597,1.18
1.1662,1.0732
0.97976,0.78492
1.1973,1.193
0.97482,0.77448
1.047,1.3685
1.0227,0.76259
0.95999,1.257
0.91419,0.58931
1.0961,0.94197
0.89144,1.0017
1.1381,1.3694
0.99012,0.99849
0.88171,0.86137
1.019,0.83193
0.90025,1.0804
1.0326,1.3395
1.0037,1.1171
0.9861,1.0559
0.96796,1.0782
0.98928,0.66513
0.91976,0.87763
0.95523,1.0798
0.89858,0.87808
0.98274,1.0137
1.0534,1.1871
0.90878,0.98439
0.93829,1.5683
1.0014,1.2407
1.2267,0.92725
0.87826,1.2684
0.97119,1.0434
0.9311,0.86941
1.0597,1.2854
1.0194,0.9235
1.0277,1.0203
1.085,0.93681
0.96818,1.0366
1.0111,0.88799
0.97343,1.1527
0.84729,1.0333
1.1418,1.3373
1.1361,1.0265
1.1524,0.66288
1.1112,1.105
0.90246,0.97589
1.0388,1.2555
1.0445,1.0617
1.1241,0.8712
1.1753,0.80128
0.94197,1.0215
0.95237,1.1549
1.0427,1.0509
1.0804,1.003
0.74927,1.1811
0.98456,0.97209
1.0689,0.79526
1.063,1.1156
1.041,0.73401
1.0077,0.80138
1.0204,1.1141
0.9814,1.599
1.0299,0.85224
0.89643,1.0065
0.87712,1.2604
1.0207,1.0308
0.85672,1.2346
0.94197,1.2865
1.0754,1.3521
1.0308,1.06
1.0535,0.8982
1.0053,0.81502
0.94726,0.91707
0.96692,1.0691
0.9994,1.2164
1.03,1.2752
0.89227,1.2242
0.97428,1.1668
1.0906,1.1137
1.1688,1.0691
0.94333,0.95302
0.88075,1.1149
0.80798,0.74758
1.0665,1.1332
0.78112,0.93608
0.95786,0.92907
1.1011,1.0981
1.0896,0.68473
0.90734,0.91432
0.985,1.1423
1.0091,0.78327
1.2216,0.9235
0.96674,0.92793
1.0099,1.3468
0.88725,0.95538
1.1565,0.9388
1.0339,0.98845
1.0824,1.0388
1.1285,1.1376
1.0322,0.94856
0.90614,0.98474
1.1403,0.82224
1.0916,0.95773
1.0066,1.027
1.0637,0.97555
1.2059,1.0216
0.84313,0.75426
0.98814,0.89588
0.8924,0.94746
0.98238,1.066
1.0555,0.90022
1.0548,0.91376
1.0974,0.94552
0.99403,0.63245
0.83015,0.92033
0.85499,0.95228
1.0712,1.1771
1.0215,0.71204
1.0211,1.1102
1.0279,1.1831
0.89865,0.89791
0.89956,0.57496
0.94723,0.85239
1.0642,1.1271
0.93832,0.87512
0.96855,0.74217
0.98648,1.1662
0.96431,0.77786
1.1422,1.1288
0.75103,1.0561
0.97108,1.1169
1.0747,1.058
0.97686,1.1046
1.0641,0.8677
0.9189,1.4613
1.0098,0.92934
0.84267,0.83519
0.83917,0.93554
0.98212,1.1213
0.93085,0.96758
0.95739,0.88753
0.87965,1.1366
0.92032,0.47351
1.1452,0.84586
0.88331,0.96227
0.94247,0.80961
1.1237,0.94893
1.1103,0.62338
1.0844,1.1925
1.0325,0.99946
1.0808,0.87283
1.0317,0.81494
0.80118,0.97703
0.882,1.017
1.1206,0.76124
1.03,0.99154
1.0761,0.9036
1.1391,1.2589
0.88835,1.2342
0.8865,0.84132
1.0767,1.1056
0.92441,1.0892
0.99041,1.2251
0.98516,0.64762
0.96501,0.9536
0.96135,0.85707
1.0483,0.65631
1.1547,1.0931
0.98664,0.85278
0.93451,1.5497
1.1299,0.64813
0.99331,1.2962
0.9957,1.2937
0.97986,0.90341
1.0317,0.98943
1.0498,1.1248
1.1004,0.76266
0.88958,0.8829
1.1953,1.1476
0.89441,1.163
1.0652,0.82133
0.95418,0.9615
0.98481,1.1544
0.87845,1.0595
0.81981,1.0075
0.91261,1.1607
0.99016,0.98906
0.94932,0.78811
0.85287,1.1953
0.91768,0.79744
0.98585,0.65478
0.84686,0.9877
1.0602,1.2556
1.013,1.1981
0.82834,1.1019
1.0482,1.3004
0.842,0.96984
1.1154,1.0782
0.82963,0.89941
1.0103,0.70781
1.1052,1.2006
1.1502,0.79115
0.95988,1.3399
0.89806,1.2939
0.79221,1.0431
1.0148,1.1069
0.9498,1.1423
0.87306,0.93611
0.85154,0.70742
0.90989,1.1498
1.0259,0.58526
0.99652,0.90849
0.90372,1.1752
1.0735,0.95213
0.90901,1.4374
0.93734,0.91957
1.1079,0.96002
1.0812,1.0958
0.92356,1.0451
0.96482,0.97289
1.0988,1.5636
1.0972,1.131
0.9216,1.1129
1.2569,1.1511
1.0996,0.52801
1.0501,0.77556
1.0819,1.0585
0.93751,0.97678
1.071,0.84311
0.99105,0.68987
0.96221,1.195
0.97998,1.1275
0.93668,0.9842
1.0851,1.0601
1.0909,0.75566
1.0414,0.91097
1.052,0.83555
1.0087,1.0437
1.1127,0.8843
0.88551,0.9216
0.92159,1.0269
1.0016,0.93789
1.0982,1.3427
1.0393,1.2413
0.97092,1.3193
1.1867,0.77763
0.82564,0.82982
0.91494,0.63772
1.1356,0.80437
1.1151,1.1769
0.95348,0.91951
0.85711,0.94553
0.69091,0.50146
0.98277,0.72864
1.0238,1.0652
1.0953,1.1068
1.0427,0.71131
0.97316,1.0575
0.97399,1.326
0.9208,0.6471
1.0816,0.6339
1.0625,1.0742
0.77404,1.0502
0.98274,1.3811
1.1545,1.0913
0.86912,0.84835
0.82752,0.96298
0.90665,0.92477
0.98788,1.1128
1.0439,1.6814
1.0513,0.82912
1.1072,0.93848
1.008,1.0397
0.99211,0.95023
0.9308,0.70373
1.019,1.089
0.91408,1.0204
0.96553,1.0419
1.1179,0.8641
0.9865,1.0173
1.03,1.2729
0.80395,1.6766
1.1622,0.87036
0.94637,0.73211
1.0562,0.9279
1.0846,0.48591
0.88619,1.053
1.0871,0.69934
0.91106,0.92919
0.97049,0.89489
1.0555,1.1642
1.0155,1.2658
1.0596,0.79287
1.1167,1.0348
0.87256,0.84164
1.1307,0.87021
0.99138,0.97836
0.98695,1.3245
1.0523,0.95394
1.0794,0.82422
0.97414,1.1144
0.87109,0.77923
0.84991,1.1352
1.0543,1.1841
1.1165,0.57292
0.94134,0.65791
0.99909,1.3243
1.0872,1.2043
0.95715,0.85278
0.89161,1.1147
1.0577,0.67246
1.0186,0.93404
0.95059,0.91315
0.97763,1.0369
1.0112,0.80567
0.90064,0.78184
1.0347,1.0742
1.0606,0.52241
1.0399,1.2293
1.0672,1.096
1.1581,0.88118
1.1161,1.1307
0.9722,0.7491
0.98672,1.0601
0.95706,0.69655
0.92349,0.83614
1.0443,0.63491
0.81784,0.90664
0.73009,1.0737
1.104,1.172
1.0987,0.90797
1.0836,1.2093
1.1346,0.89792
0.90927,0.71077
0.94385,0.86131
0.95084,0.52093
0.98111,1.0779
1.1135,1.1291
0.97498,1.3603
1.0637,0.92085
1.0578,1.269
0.92848,1.098
0.99406,0.9182
1.0567,1.2572
1.0851,1.0315
1.0845,1.1609
1.0758,1.0949
1.0811,1.0113
1.0361,1.3294
1.0825,1.1921
1.1068,1.2094
1.0162,1.0761
1.061,1.1029
1.0639,0.74799
0.96848,1.023
1.1282,1.1159
0.84978,1.1225
1.0313,1.2018
0.90722,1.0933
1.0074,0.75137
1.1307,0.93822
0.93933,0.80558
0.82902,1.0623
0.94815,1.0633
1.1065,0.88502
0.98286,0.82341
1.1392,0.9105
0.9145,1.0556
1.0925,1.6374
0.89891,0.98762
1.12,0.96679
0.86863,1.0753
1.0858,0.88605
0.90947,1.0591
1.0147,0.77521
1.0239,0.75596
1.1761,1.3702
0.97354,1.1977
1.0318,1.4465
1.0919,1.0028
0.98242,1.1611
0.88982,0.94452
0.81876,0.81673
1.0849,1.2556
0.87819,0.98709
1.0284,1.1214
1.0438,0.92291
0.98831,0.80552
0.82657,0.85403
1.0468,1.1351
1.0043,0.80724
0.90763,0.78339
0.98918,1.0877
1.0773,0.92682
1.1285,0.91532
1.0953,1.0631
1.0994,1.0163
0.9161,1.0117
1.0334,1.07
0.99031,0.77819
0.93438,0.68082
1.1184,0.99223
1.0493,1.0609
1.1204,1.1445
1.0441,0.89124
1.1286,0.81407
1.1038,0.74623
1.0288,0.91141
0.88088,0.49506
1.0213,1.2707
0.86624,0.89595
0.99625,1.1906
0.90835,0.71429
0.96709,1.1905
0.96402,1.0133
1.0297,0.90636
0.88275,1.1716
0.88666,1.3735
0.8972,0.9836
0.90563,0.78518
0.99251,0.96544
0.99519,0.83052
1.0895,0.99396
0.86952,1.138
1.0729,1.3315
1.226,1.0333
0.95393,1.0884
1.0324,1.0623
1.1023,0.84983
0.8505,0.94428
0.96848,0.78709
1.2314,0.7253
0.91378,0.91719
0.81558,0.99405
0.93816,1.1385
0.96613,0.7883
1.0047,0.86726
1.0364,0.87107
0.97951,0.89901
0.93074,0.91626
0.92922,0.79047
1.044,1.3293
1.0132,0.95571
1.2169,0.8934
0.95939,0.98912
1.0095,0.58681
1.1059,0.68812
1.01,0.94292
0.97703,1.246
0.9865,0.85954
1.0938,1.397
0.93163,0.78895
1.069,1.2978
1.2155,0.87497
1.1085,1.3289
1.1227,1.208
1.1015,1.1133
1.149,0.78694
0.97769,1.1741
1.0431,1.042
1.0758,1.2377
1.1865,1.3282
0.90653,1.1568
0.97435,1.0656
0.88478,0.97927
0.99875,1.1543
1.1625,0.93435
1.0773,1.0831
0.7347,1.2821
1.1802,1.1025
1.0596,0.82051
1.0002,0.83433
0.9372,1.0904
0.88198,0.82948
1.1515,1.2034
1.2014,0.68858
0.96696,0.71544
0.97266,1.2073
0.89869,1.2135
1.129,0.96544
0.89501,0.80396
0.77784,0.84236
0.91917,0.55739
0.98739,0.80955
1.0762,1.191
1.0567,1.0467
0.94285,1.0533
1.0823,0.79153
1.0998,1.1915
0.89428,1.1206
1.0283,1.38
0.80149,0.80813
0.8906,1.1115
0.92971,1.1176
0.83665,1.1081
0.9798,0.58781
0.96564,1.052
0.8835,1.1341
1.0541,1.0739
1.1154,1.1843
1.0987,0.98155
1.0978,1.1126
1.0703,0.95623
1.1891,1.0051
0.94793,1.4556
1.0788,0.86173
1.0122,1.1994
0.85273,0.92582
0.9002,0.5218
0.98296,1.0459
1.0683,1.3383
1.126,0.80426
1.0243,1.2403
1.0956,0.93051
0.96558,0.95078
1.074,0.96763
1.009,1.2208
0.87959,0.81415
0.92379,1.1426
0.88677,0.91344
1.0249,0.90701
0.98005,1.2245
1.0056,1.0044
0.92373,1.0377
1.0134,1.2116
1.1723,0.92756
1.0851,1.0075
1.0809,1.0232
0.94399,0.74462
1.0873,0.43707
1.1798,0.78016
0.97616,0.97615
0.90425,1.0838
0.98363,0.87931
0.8981,0.8549
0.96722,1.1963
1.0824,1.091
0.91358,1.3327
1.0403,1.3127
1.0899,1.3937
0.85574,1.0481
1.0197,1.0438
0.9101,0.95592
1.1939,0.88316
1.0413,0.8272
0.96815,0.89608
0.93165,0.88283
0.9987,0.96449
1.0135,1.0773
1.0226,0.67017
1.1166,0.91304
1.1056,1.1746
0.97967,0.9762
1.056,1.0645
0.88857,1.1373
0.99382,1.0537
1.0198,0.63186
1.003,1.3325
1.1478,1.0328
0.98554,1.2987
1.0797,1.0012
0.98986,1.2547
0.96288,1.0235
1.0862,1.145
1.11,0.54103
1.089,1.1065
0.92774,0.70771
0.94674,1.1302
0.8786,1.0564
0.89239,1.0192
0.98506,1.2292
0.90445,0.78992
0.92724,1.3174
0.90743,1.0574
0.79315,0.78173
1.0699,0.8767
0.98559,0.964
1.1267,0.58482
0.99854,0.94602
0.95669,1.2921
1.0352,0.90002
1.0467,1.0077
0.9592,1.026
1.0519,0.95846
0.95533,1.2286
0.96196,0.99139
0.96745,1.2519
0.89886,0.6731
1.0466,0.9453
0.86946,1.1574
0.91811,1.4564
1.0258,1.0431
1.0002,0.84225
0.99713,1.2464
1.0381,1.1468
0.92648,0.94202
1.0118,0.94744
0.9407,1.3667
0.99529,0.78112
1.048,1.0981
0.86106,0.94833
1.1992,1.0001
1.1646,1.0355
1.0849,0.77278
1.0569,0.97891
1.0779,1.105
1.0646,1.2414
1.169,0.82945
1,1.3274
1.0584,1.0933
1.1288,1.1528
0.96577,1.1813
0.96529,1.0809
0.93588,0.94609
0.87231,1.331
0.96341,0.88398
1.1493,1.3317
0.87033,1.2769
0.78533,0.84626
0.99381,1.0405
1.2101,0.84586
1.1267,1.2893
1.0365,0.8706
0.86212,0.98094
0.76019,0.59152
0.99987,1.1527
1.0038,0.96422
1.0827,0.51056
0.96694,0.74735
1.0924,1.0272
1.0408,1.1163
0.80051,0.90853
0.76933,1.3984
1.1524,0.94746
1.0382,0.71153
1.0802,0.89926
1.0143,0.76512
1.0669,0.81956
1.1204,0.8286
1.0922,0.68922
1.0673,0.9237
0.88171,1.1495
1.0479,1.2077
1.0871,1.0287
0.9887,1.158
0.8603,0.98846
1.1104,0.69897
0.92578,0.96847
0.98731,0.73957
1.0108,1.179
0.74701,1.3084
0.97246,0.83454
1.2181,1.0702
1.1153,0.86432
1.0909,1.3773
1.0785,0.85849
0.97712,0.92857
0.97497,0.9923
0.98747,1.3581
1.0994,0.81102
